# Population 1	PMI_MAL_051901,PMI_MAL_051902,PMI_MAL_051903,PMI_MAL_051904,PMI_MAL_051905_2,PMI_MAL_051906,PMI_MAL_051907_F,PMI_MAL_051908_2,PMI_MAS_031401,PMI_MAS_031402
# Population 2	PMI_CYP_041801,PMI_CYP_041803,PMI_CYP_041804,PMI_CYP_041805,PMI_CYP_041806,PMI_CYP_041808,PMI_CYP_041809,PMI_CYP_041810,PMI_CYP_041811,PMI_CYP_041812,PMI_CYP_041813,PMI_CYP_041814,PMI_CYP_041817,PMI_CYP_041818,PMI_CYP_041819,PMI_CYP_041820,PMI_CYP_041821,PMI_CYP_041826,PMI_CYP_041829,PMI_CYP_041830,PMI_CYP_041833,PMI_CYP_041834,PMI_CYP_041835,PMI_CYP_041836,PMI_CYP_041838,PMI_CYP_041839,PMI_CYP_041840,PMI_CYP_041841,PMI_CYP_041842,PMI_CYP_041843,PMI_CYP_041845,PMI_CYP_041847,PMI_CYP_041849,PMI_CYP_041851,PMI_CYP_061601,PMI_CYP_061602,PMI_CYP_071606,PMI_LEB_0215633,PMI_LEB_0216630,PMI_LEB_0516634,PMI_LEB_635,PMI_LEB_651,PMI_LEB_733,PMI_LEB_734,PMI_LEB_743,PMI_LEB_744,PMI_LEB_746,PMI_RHO_041840,PMI_RHO_041841,PMI_RHO_041844,PMI_RHO_041845,PMI_RHO_041846,PMI_RHO_041847,PMI_RHO_041848,PMI_RHO_041850,PMI_RHO_041852
# Group defaultgrp	1,2
# Locus ID	Chr	BP	phi_st	Smoothed Phi_st	Smoothed Phi_st P-value	Fst'	Smoothed Fst'	Smoothed Fst' P-value	D_est	Smoothed D_est	Smoothed D_est P-value
10770	un	672665	0.19451	0.00000	0.00000	0.02683	0.00000	0.00000	0.01822	0.00000	0.00000
10808	un	674589	-0.00458	0.00000	0.00000	-0.00331	0.00000	0.00000	-0.00921	0.00000	0.00000
10827	un	675552	0.14299	0.00000	0.00000	0.00273	0.00000	0.00000	-0.00092	0.00000	0.00000
10831	un	675792	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
10835	un	676115	-0.02474	0.00000	0.00000	-0.00039	0.00000	0.00000	0.00000	0.00000	0.00000
10839	un	676355	0.17120	0.00000	0.00000	0.01765	0.00000	0.00000	0.01217	0.00000	0.00000
10840	un	676435	0.01967	0.00000	0.00000	0.00069	0.00000	0.00000	-0.00104	0.00000	0.00000
10844	un	676675	0.05726	0.00000	0.00000	0.01496	0.00000	0.00000	0.02981	0.00000	0.00000
10845	un	676755	-0.03130	0.00000	0.00000	-0.00057	0.00000	0.00000	0.00000	0.00000	0.00000
10848	un	676995	-0.02450	0.00000	0.00000	-0.00043	0.00000	0.00000	-0.00000	0.00000	0.00000
10852	un	677315	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
10854	un	677475	0.27381	0.00000	0.00000	0.01262	0.00000	0.00000	0.00730	0.00000	0.00000
10855	un	677547	0.17630	0.00000	0.00000	0.00355	0.00000	0.00000	0.00000	0.00000	0.00000
10857	un	677643	-0.02745	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
10865	un	678204	0.00541	0.00000	0.00000	0.00226	0.00000	0.00000	0.00607	0.00000	0.00000
10867	un	678364	0.14789	0.00000	0.00000	0.00275	0.00000	0.00000	0.00000	0.00000	0.00000
10870	un	678604	0.00252	0.00000	0.00000	0.00174	0.00000	0.00000	0.00719	0.00000	0.00000
10893	un	680045	-0.02763	0.00000	0.00000	-0.00047	0.00000	0.00000	-0.00000	0.00000	0.00000
10901	un	680531	-0.02900	0.00000	0.00000	-0.02799	0.00000	0.00000	-0.02372	0.00000	0.00000
10919	un	681733	-0.03145	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
10923	un	681973	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
10924	un	682053	-0.03151	0.00000	0.00000	-0.00052	0.00000	0.00000	0.00000	0.00000	0.00000
10929	un	682376	-0.03066	0.00000	0.00000	-0.01905	0.00000	0.00000	-0.00872	0.00000	0.00000
10930	un	682456	-0.00427	0.00000	0.00000	-0.00022	0.00000	0.00000	-0.00207	0.00000	0.00000
10938	un	682856	0.13715	0.00000	0.00000	0.06474	0.00000	0.00000	0.07493	0.00000	0.00000
10946	un	683256	0.05917	0.00000	0.00000	0.05304	0.00000	0.00000	0.04659	0.00000	0.00000
10951	un	683657	0.13299	0.00000	0.00000	0.00268	0.00000	0.00000	0.00000	0.00000	0.00000
10974	un	685421	-0.02954	0.00000	0.00000	-0.01676	0.00000	0.00000	-0.01796	0.00000	0.00000
10975	un	685501	0.12789	0.00000	0.00000	0.00266	0.00000	0.00000	0.00000	0.00000	0.00000
10976	un	685581	-0.01568	0.00000	0.00000	-0.01221	0.00000	0.00000	-0.00806	0.00000	0.00000
10977	un	685661	0.11561	0.00000	0.00000	0.00214	0.00000	0.00000	-0.00082	0.00000	0.00000
10982	un	685980	0.46578	0.00000	0.00000	0.05766	0.00000	0.00000	0.04800	0.00000	0.00000
10992	un	686702	0.17048	0.00000	0.00000	0.00353	0.00000	0.00000	0.00000	0.00000	0.00000
11000	un	687262	0.02835	0.00000	0.00000	0.00938	0.00000	0.00000	0.02048	0.00000	0.00000
11005	un	687582	0.02697	0.00000	0.00000	0.02260	0.00000	0.00000	0.02206	0.00000	0.00000
11008	un	687822	-0.02459	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
11015	un	688302	-0.02467	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
11016	un	688382	0.11402	0.00000	0.00000	0.04766	0.00000	0.00000	0.06792	0.00000	0.00000
11024	un	688947	0.13803	0.00000	0.00000	0.00271	0.00000	0.00000	0.00000	0.00000	0.00000
11029	un	689107	-0.02471	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
11032	un	689347	-0.03142	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
11036	un	689668	0.16157	0.00000	0.00000	0.00349	0.00000	0.00000	0.00000	0.00000	0.00000
11040	un	689908	0.39220	0.00000	0.00000	0.03076	0.00000	0.00000	0.02299	0.00000	0.00000
11042	un	690068	-0.01064	0.00000	0.00000	-0.00427	0.00000	0.00000	0.00059	0.00000	0.00000
11051	un	690628	0.12951	0.00000	0.00000	0.00757	0.00000	0.00000	0.00373	0.00000	0.00000
11054	un	690788	0.16753	0.00000	0.00000	0.00352	0.00000	0.00000	0.00000	0.00000	0.00000
11056	un	690949	-0.02474	0.00000	0.00000	-0.00039	0.00000	0.00000	0.00000	0.00000	0.00000
11087	un	692710	0.35714	0.00000	0.00000	0.03049	0.00000	0.00000	0.04682	0.00000	0.00000
11094	un	693038	-0.00670	0.00000	0.00000	-0.00123	0.00000	0.00000	0.01531	0.00000	0.00000
11095	un	693118	0.06509	0.00000	0.00000	0.01840	0.00000	0.00000	0.03416	0.00000	0.00000
11096	un	693198	0.22077	0.00000	0.00000	0.23168	0.00000	0.00000	0.24559	0.00000	0.00000
11114	un	694638	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
11125	un	695360	-0.03130	0.00000	0.00000	-0.00057	0.00000	0.00000	0.00000	0.00000	0.00000
11130	un	695600	-0.03138	0.00000	0.00000	-0.00055	0.00000	0.00000	-0.00000	0.00000	0.00000
11136	un	696000	-0.02157	0.00000	0.00000	-0.00072	0.00000	0.00000	0.00078	0.00000	0.00000
11138	un	696160	0.12417	0.00000	0.00000	0.01026	0.00000	0.00000	0.00430	0.00000	0.00000
11140	un	696320	-0.02450	0.00000	0.00000	-0.00043	0.00000	0.00000	-0.00000	0.00000	0.00000
11155	un	697120	-0.02759	0.00000	0.00000	-0.00048	0.00000	0.00000	-0.00000	0.00000	0.00000
11171	un	697921	0.16952	0.00000	0.00000	0.09261	0.00000	0.00000	0.10356	0.00000	0.00000
11173	un	698081	0.03182	0.00000	0.00000	0.00113	0.00000	0.00000	-0.00190	0.00000	0.00000
11178	un	698484	0.16157	0.00000	0.00000	0.00349	0.00000	0.00000	0.00000	0.00000	0.00000
11183	un	698724	0.10698	0.00000	0.00000	0.00210	0.00000	0.00000	0.00000	0.00000	0.00000
11192	un	699284	0.00136	0.00000	0.00000	0.00138	0.00000	0.00000	-0.00030	0.00000	0.00000
11193	un	699364	0.00397	0.00000	0.00000	0.00138	0.00000	0.00000	0.00773	0.00000	0.00000
11196	un	699604	0.29946	0.00000	0.00000	0.01618	0.00000	0.00000	0.00943	0.00000	0.00000
11208	un	700405	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00036	0.00000	0.00000
11211	un	700485	-0.02439	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
11221	un	701045	0.24264	0.00000	0.00000	0.01007	0.00000	0.00000	0.00581	0.00000	0.00000
11223	un	701205	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
11246	un	702486	0.09935	0.00000	0.00000	0.05917	0.00000	0.00000	0.07347	0.00000	0.00000
11250	un	702726	0.13049	0.00000	0.00000	0.02129	0.00000	0.00000	0.01341	0.00000	0.00000
11255	un	703126	-0.02463	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
11259	un	703366	0.06971	0.00000	0.00000	0.01992	0.00000	0.00000	0.03381	0.00000	0.00000
11262	un	703526	0.18972	0.00000	0.00000	0.02224	0.00000	0.00000	0.01548	0.00000	0.00000
11263	un	703606	-0.03662	0.00000	0.00000	-0.03722	0.00000	0.00000	-0.03890	0.00000	0.00000
11266	un	703766	-0.02104	0.00000	0.00000	-0.00153	0.00000	0.00000	-0.00346	0.00000	0.00000
11267	un	703846	0.10889	0.00000	0.00000	0.04288	0.00000	0.00000	0.05571	0.00000	0.00000
11277	un	704492	-0.01488	0.00000	0.00000	-0.00571	0.00000	0.00000	-0.00129	0.00000	0.00000
11281	un	704732	0.15855	0.00000	0.00000	0.00348	0.00000	0.00000	0.00000	0.00000	0.00000
11289	un	705052	-0.02684	0.00000	0.00000	-0.01938	0.00000	0.00000	-0.01771	0.00000	0.00000
11301	un	705701	0.38381	0.00000	0.00000	0.03070	0.00000	0.00000	0.02299	0.00000	0.00000
11304	un	705941	0.13803	0.00000	0.00000	0.00271	0.00000	0.00000	0.00000	0.00000	0.00000
11305	un	706021	0.13803	0.00000	0.00000	0.00271	0.00000	0.00000	0.00000	0.00000	0.00000
11310	un	706264	0.01508	0.00000	0.00000	0.00614	0.00000	0.00000	0.00448	0.00000	0.00000
11311	un	706344	0.29946	0.00000	0.00000	0.01618	0.00000	0.00000	0.00943	0.00000	0.00000
11324	un	707064	0.14789	0.00000	0.00000	0.00275	0.00000	0.00000	0.01223	0.00000	0.00000
11325	un	707144	0.25863	0.00000	0.00000	0.01253	0.00000	0.00000	0.00730	0.00000	0.00000
11329	un	707465	0.00533	0.00000	0.00000	0.00175	0.00000	0.00000	0.00688	0.00000	0.00000
11332	un	707705	0.03899	0.00000	0.00000	0.04008	0.00000	0.00000	0.06672	0.00000	0.00000
11335	un	707945	0.17048	0.00000	0.00000	0.00353	0.00000	0.00000	0.00000	0.00000	0.00000
11338	un	708105	0.17048	0.00000	0.00000	0.00353	0.00000	0.00000	0.00000	0.00000	0.00000
11342	un	708265	-0.02750	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
11343	un	708345	-0.03134	0.00000	0.00000	-0.00056	0.00000	0.00000	-0.00000	0.00000	0.00000
11368	un	709705	-0.02139	0.00000	0.00000	-0.00072	0.00000	0.00000	0.00021	0.00000	0.00000
11375	un	710107	0.16157	0.00000	0.00000	0.00349	0.00000	0.00000	0.00000	0.00000	0.00000
11385	un	710747	0.31678	0.00000	0.00000	0.01629	0.00000	0.00000	0.00943	0.00000	0.00000
11393	un	711227	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
11395	un	711387	0.24264	0.00000	0.00000	0.01007	0.00000	0.00000	0.00581	0.00000	0.00000
11414	un	712355	-0.01768	0.00000	0.00000	-0.00062	0.00000	0.00000	0.00023	0.00000	0.00000
11415	un	712435	0.02368	0.00000	0.00000	0.00079	0.00000	0.00000	-0.00098	0.00000	0.00000
11425	un	712997	0.11773	0.00000	0.00000	0.00215	0.00000	0.00000	0.00000	0.00000	0.00000
11426	un	713077	-0.03086	0.00000	0.00000	-0.00736	0.00000	0.00000	-0.00711	0.00000	0.00000
11429	un	713316	-0.00847	0.00000	0.00000	-0.00239	0.00000	0.00000	0.00158	0.00000	0.00000
11430	un	713397	-0.02750	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
11444	un	714041	0.13518	0.00000	0.00000	0.05978	0.00000	0.00000	0.07272	0.00000	0.00000
11445	un	714121	0.11773	0.00000	0.00000	0.00215	0.00000	0.00000	0.00000	0.00000	0.00000
11447	un	714281	0.12394	0.00000	0.00000	0.05192	0.00000	0.00000	0.06876	0.00000	0.00000
11454	un	714521	0.25919	0.00000	0.00000	0.22470	0.00000	0.00000	0.23959	0.00000	0.00000
11466	un	715161	0.43546	0.00000	0.00000	0.03968	0.00000	0.00000	0.02985	0.00000	0.00000
11470	un	715401	0.01363	0.00000	0.00000	0.01266	0.00000	0.00000	0.00721	0.00000	0.00000
11474	un	715481	-0.00076	0.00000	0.00000	-0.00006	0.00000	0.00000	0.00470	0.00000	0.00000
11478	un	715641	-0.03137	0.00000	0.00000	-0.02696	0.00000	0.00000	-0.02268	0.00000	0.00000
11481	un	715881	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
11486	un	716041	0.06557	0.00000	0.00000	0.03309	0.00000	0.00000	0.04566	0.00000	0.00000
11488	un	716121	0.20880	0.00000	0.00000	0.19815	0.00000	0.00000	0.20723	0.00000	0.00000
11492	un	716367	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
11498	un	716767	-0.02467	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
11500	un	716847	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
11505	un	717083	0.11132	0.00000	0.00000	0.00212	0.00000	0.00000	0.00000	0.00000	0.00000
11516	un	717816	-0.01313	0.00000	0.00000	-0.00062	0.00000	0.00000	0.00053	0.00000	0.00000
11521	un	718136	-0.03769	0.00000	0.00000	-0.01741	0.00000	0.00000	-0.01746	0.00000	0.00000
11522	un	718216	0.07963	0.00000	0.00000	0.04349	0.00000	0.00000	0.05306	0.00000	0.00000
11529	un	718696	0.24264	0.00000	0.00000	0.01007	0.00000	0.00000	0.00581	0.00000	0.00000
11541	un	719498	0.42092	0.00000	0.00000	0.10209	0.00000	0.00000	0.08907	0.00000	0.00000
11544	un	719738	0.28115	0.00000	0.00000	0.01266	0.00000	0.00000	0.00730	0.00000	0.00000
11552	un	720138	-0.03044	0.00000	0.00000	-0.03094	0.00000	0.00000	-0.03189	0.00000	0.00000
11561	un	720700	0.09864	0.00000	0.00000	0.05832	0.00000	0.00000	0.04749	0.00000	0.00000
11567	un	721180	0.28477	0.00000	0.00000	0.01268	0.00000	0.00000	0.00730	0.00000	0.00000
11568	un	721260	0.05487	0.00000	0.00000	0.00967	0.00000	0.00000	0.00430	0.00000	0.00000
11570	un	721420	-0.03388	0.00000	0.00000	-0.03450	0.00000	0.00000	-0.03237	0.00000	0.00000
11573	un	721500	0.14362	0.00000	0.00000	0.06596	0.00000	0.00000	0.09077	0.00000	0.00000
11575	un	721660	0.22672	0.00000	0.00000	0.21740	0.00000	0.00000	0.22389	0.00000	0.00000
11582	un	722060	-0.02779	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
11592	un	722700	0.44005	0.00000	0.00000	0.03972	0.00000	0.00000	0.05957	0.00000	0.00000
11595	un	722780	0.07504	0.00000	0.00000	0.02204	0.00000	0.00000	0.03269	0.00000	0.00000
11604	un	723260	0.38948	0.00000	0.00000	0.02189	0.00000	0.00000	0.04255	0.00000	0.00000
11617	un	723982	-0.02766	0.00000	0.00000	-0.00046	0.00000	0.00000	-0.00000	0.00000	0.00000
11624	un	724382	0.23939	0.00000	0.00000	0.01005	0.00000	0.00000	0.00581	0.00000	0.00000
11632	un	724702	-0.02986	0.00000	0.00000	-0.00369	0.00000	0.00000	-0.00292	0.00000	0.00000
11633	un	724782	-0.02474	0.00000	0.00000	-0.00039	0.00000	0.00000	0.00000	0.00000	0.00000
11638	un	725102	0.16569	0.00000	0.00000	0.03352	0.00000	0.00000	0.02246	0.00000	0.00000
11647	un	725742	0.33312	0.00000	0.00000	0.02437	0.00000	0.00000	0.01824	0.00000	0.00000
11650	un	725902	-0.03250	0.00000	0.00000	-0.01834	0.00000	0.00000	-0.01797	0.00000	0.00000
11660	un	726543	0.06593	0.00000	0.00000	0.04845	0.00000	0.00000	0.03713	0.00000	0.00000
11664	un	726863	-0.02471	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
11666	un	727023	-0.00615	0.00000	0.00000	-0.00078	0.00000	0.00000	-0.00303	0.00000	0.00000
11677	un	727748	-0.03528	0.00000	0.00000	-0.02341	0.00000	0.00000	-0.02246	0.00000	0.00000
11685	un	728237	-0.03338	0.00000	0.00000	-0.03264	0.00000	0.00000	-0.02635	0.00000	0.00000
11692	un	728641	-0.02832	0.00000	0.00000	-0.02748	0.00000	0.00000	-0.02446	0.00000	0.00000
11694	un	728801	0.23650	0.00000	0.00000	0.02087	0.00000	0.00000	0.01507	0.00000	0.00000
11710	un	730089	-0.02750	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
11726	un	731049	-0.02478	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
11733	un	731449	0.27007	0.00000	0.00000	0.01260	0.00000	0.00000	0.00520	0.00000	0.00000
11748	un	732409	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
11751	un	732489	0.18203	0.00000	0.00000	0.00358	0.00000	0.00000	0.00000	0.00000	0.00000
11753	un	732649	-0.02776	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
11771	un	733450	-0.02386	0.00000	0.00000	-0.01820	0.00000	0.00000	-0.02036	0.00000	0.00000
11799	un	734896	0.10602	0.00000	0.00000	0.03923	0.00000	0.00000	0.04683	0.00000	0.00000
11829	un	736664	0.17984	0.00000	0.00000	0.13879	0.00000	0.00000	0.13089	0.00000	0.00000
11842	un	737142	0.16305	0.00000	0.00000	0.04007	0.00000	0.00000	0.03039	0.00000	0.00000
11848	un	737546	0.11132	0.00000	0.00000	0.00212	0.00000	0.00000	0.00000	0.00000	0.00000
11859	un	738266	-0.03151	0.00000	0.00000	-0.00052	0.00000	0.00000	0.00000	0.00000	0.00000
11861	un	738426	0.12931	0.00000	0.00000	0.05615	0.00000	0.00000	0.06562	0.00000	0.00000
11866	un	738747	-0.02773	0.00000	0.00000	-0.00045	0.00000	0.00000	0.00000	0.00000	0.00000
11871	un	739067	0.14545	0.00000	0.00000	0.00274	0.00000	0.00000	0.00000	0.00000	0.00000
11873	un	739227	-0.02101	0.00000	0.00000	-0.01241	0.00000	0.00000	-0.01182	0.00000	0.00000
11880	un	739708	0.28477	0.00000	0.00000	0.01268	0.00000	0.00000	0.00730	0.00000	0.00000
11884	un	739868	-0.04585	0.00000	0.00000	-0.02017	0.00000	0.00000	0.03032	0.00000	0.00000
11886	un	740028	0.21209	0.00000	0.00000	0.03279	0.00000	0.00000	0.02587	0.00000	0.00000
11888	un	740108	0.12473	0.00000	0.00000	0.12824	0.00000	0.00000	0.13534	0.00000	0.00000
11895	un	740348	0.17340	0.00000	0.00000	0.00354	0.00000	0.00000	0.00000	0.00000	0.00000
11901	un	740668	0.17048	0.00000	0.00000	0.00353	0.00000	0.00000	0.00000	0.00000	0.00000
11915	un	741628	-0.02463	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
11917	un	741788	-0.02779	0.00000	0.00000	-0.00044	0.00000	0.00000	0.00000	0.00000	0.00000
11918	un	741868	-0.01869	0.00000	0.00000	-0.00336	0.00000	0.00000	-0.00749	0.00000	0.00000
11929	un	742428	0.03341	0.00000	0.00000	0.00117	0.00000	0.00000	-0.00112	0.00000	0.00000
11933	un	742670	0.06497	0.00000	0.00000	0.01708	0.00000	0.00000	0.02289	0.00000	0.00000
11947	un	743474	0.00333	0.00000	0.00000	0.00107	0.00000	0.00000	0.01116	0.00000	0.00000
11949	un	743634	0.04330	0.00000	0.00000	0.00165	0.00000	0.00000	-0.00135	0.00000	0.00000
11952	un	743791	0.52976	0.00000	0.00000	0.11125	0.00000	0.00000	0.10135	0.00000	0.00000
11963	un	744277	-0.02759	0.00000	0.00000	-0.00048	0.00000	0.00000	-0.00000	0.00000	0.00000
11968	un	744679	0.32097	0.00000	0.00000	0.01631	0.00000	0.00000	0.00549	0.00000	0.00000
11973	un	745082	-0.03126	0.00000	0.00000	-0.00058	0.00000	0.00000	0.00000	0.00000	0.00000
11974	un	745162	0.16753	0.00000	0.00000	0.00352	0.00000	0.00000	0.00000	0.00000	0.00000
11975	un	745242	0.19651	0.00000	0.00000	0.00468	0.00000	0.00000	0.02010	0.00000	0.00000
11976	un	745322	-0.00890	0.00000	0.00000	-0.00364	0.00000	0.00000	-0.00021	0.00000	0.00000
11978	un	745482	-0.02463	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
11984	un	745962	0.15519	0.00000	0.00000	0.02343	0.00000	0.00000	0.04143	0.00000	0.00000
11992	un	746442	0.01003	0.00000	0.00000	0.00039	0.00000	0.00000	-0.00188	0.00000	0.00000
12001	un	746842	0.61798	0.00000	0.00000	0.49530	0.00000	0.00000	0.48973	0.00000	0.00000
12008	un	747082	-0.02299	0.00000	0.00000	-0.00973	0.00000	0.00000	-0.01263	0.00000	0.00000
12017	un	747402	-0.03276	0.00000	0.00000	-0.01150	0.00000	0.00000	-0.01228	0.00000	0.00000
12020	un	747562	-0.03134	0.00000	0.00000	-0.00056	0.00000	0.00000	-0.00000	0.00000	0.00000
12023	un	747802	0.04121	0.00000	0.00000	0.01658	0.00000	0.00000	0.02584	0.00000	0.00000
12030	un	748202	0.14299	0.00000	0.00000	0.00273	0.00000	0.00000	0.00000	0.00000	0.00000
12036	un	748682	0.41654	0.00000	0.00000	0.23586	0.00000	0.00000	0.26025	0.00000	0.00000
12043	un	749083	0.18416	0.00000	0.00000	0.18395	0.00000	0.00000	0.20660	0.00000	0.00000
12052	un	749643	0.36629	0.00000	0.00000	0.03056	0.00000	0.00000	0.01965	0.00000	0.00000
12056	un	749723	0.09209	0.00000	0.00000	0.08780	0.00000	0.00000	0.07707	0.00000	0.00000
12062	un	750043	0.20011	0.00000	0.00000	0.00470	0.00000	0.00000	0.01121	0.00000	0.00000
12071	un	750363	0.42703	0.00000	0.00000	0.04588	0.00000	0.00000	0.03797	0.00000	0.00000
12072	un	750443	0.32097	0.00000	0.00000	0.01631	0.00000	0.00000	0.00943	0.00000	0.00000
12075	un	750683	-0.02484	0.00000	0.00000	-0.00037	0.00000	0.00000	0.00000	0.00000	0.00000
12078	un	750843	0.01660	0.00000	0.00000	0.00604	0.00000	0.00000	0.01196	0.00000	0.00000
12079	un	750923	0.04538	0.00000	0.00000	0.02027	0.00000	0.00000	0.03154	0.00000	0.00000
12085	un	751243	-0.02471	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
12089	un	751563	-0.02353	0.00000	0.00000	-0.01748	0.00000	0.00000	-0.01434	0.00000	0.00000
12092	un	751723	0.09361	0.00000	0.00000	0.05213	0.00000	0.00000	0.03986	0.00000	0.00000
12097	un	752043	-0.02478	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
12111	un	752525	0.02236	0.00000	0.00000	0.01439	0.00000	0.00000	0.01277	0.00000	0.00000
12152	un	754848	-0.03157	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00000	0.00000	0.00000
12159	un	755328	-0.02801	0.00000	0.00000	-0.01125	0.00000	0.00000	-0.00752	0.00000	0.00000
12170	un	756051	0.39631	0.00000	0.00000	0.03079	0.00000	0.00000	0.02299	0.00000	0.00000
12183	un	756611	-0.03151	0.00000	0.00000	-0.00052	0.00000	0.00000	0.00000	0.00000	0.00000
12192	un	757171	-0.02481	0.00000	0.00000	-0.00038	0.00000	0.00000	0.00000	0.00000	0.00000
12200	un	757411	0.01027	0.00000	0.00000	0.00597	0.00000	0.00000	0.01210	0.00000	0.00000
12201	un	757491	0.12374	0.00000	0.00000	0.05084	0.00000	0.00000	0.06325	0.00000	0.00000
12202	un	757571	0.13552	0.00000	0.00000	0.00270	0.00000	0.00000	0.00000	0.00000	0.00000
12205	un	757811	0.17630	0.00000	0.00000	0.00355	0.00000	0.00000	0.00000	0.00000	0.00000
12216	un	758531	0.06509	0.00000	0.00000	0.01840	0.00000	0.00000	0.02974	0.00000	0.00000
12219	un	758688	-0.02463	0.00000	0.00000	-0.00041	0.00000	0.00000	-0.00000	0.00000	0.00000
12220	un	758774	0.15475	0.00000	0.00000	0.08101	0.00000	0.00000	0.09320	0.00000	0.00000
12222	un	758853	-0.02445	0.00000	0.00000	-0.00043	0.00000	0.00000	0.00000	0.00000	0.00000
12233	un	759257	-0.03499	0.00000	0.00000	-0.01155	0.00000	0.00000	-0.00991	0.00000	0.00000
12234	un	759337	0.10478	0.00000	0.00000	0.00209	0.00000	0.00000	0.00000	0.00000	0.00000
12245	un	760059	-0.03154	0.00000	0.00000	-0.00051	0.00000	0.00000	0.00000	0.00000	0.00000
12247	un	760219	0.01290	0.00000	0.00000	0.00371	0.00000	0.00000	0.01257	0.00000	0.00000
12249	un	760379	0.13299	0.00000	0.00000	0.00268	0.00000	0.00000	0.00000	0.00000	0.00000
12255	un	760779	0.27007	0.00000	0.00000	0.01260	0.00000	0.00000	0.00730	0.00000	0.00000
12268	un	761264	0.15855	0.00000	0.00000	0.00348	0.00000	0.00000	0.00000	0.00000	0.00000
12271	un	761504	0.12194	0.00000	0.00000	0.00217	0.00000	0.00000	0.00000	0.00000	0.00000
12272	un	761584	-0.03142	0.00000	0.00000	-0.00054	0.00000	0.00000	-0.00000	0.00000	0.00000
12279	un	762064	0.41435	0.00000	0.00000	0.04577	0.00000	0.00000	0.03797	0.00000	0.00000
12281	un	762224	0.10915	0.00000	0.00000	0.00211	0.00000	0.00000	0.00000	0.00000	0.00000
12288	un	762544	-0.01494	0.00000	0.00000	-0.00715	0.00000	0.00000	-0.00480	0.00000	0.00000
12302	un	763346	0.12194	0.00000	0.00000	0.00217	0.00000	0.00000	0.00000	0.00000	0.00000
12305	un	763586	-0.03745	0.00000	0.00000	-0.01095	0.00000	0.00000	-0.01098	0.00000	0.00000
12307	un	763746	-0.03784	0.00000	0.00000	-0.02278	0.00000	0.00000	-0.02815	0.00000	0.00000
12315	un	764065	0.27750	0.00000	0.00000	0.01264	0.00000	0.00000	0.00730	0.00000	0.00000
12319	un	764307	-0.02759	0.00000	0.00000	-0.00048	0.00000	0.00000	-0.00000	0.00000	0.00000
12332	un	765108	-0.02471	0.00000	0.00000	-0.00040	0.00000	0.00000	0.00000	0.00000	0.00000
12338	un	765589	-0.02745	0.00000	0.00000	-0.00050	0.00000	0.00000	0.00049	0.00000	0.00000
12343	un	765909	0.11561	0.00000	0.00000	0.00214	0.00000	0.00000	0.00000	0.00000	0.00000
